"Data Source","World Development Indicators",

"Last Updated Date","2017-01-03",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Egypt, Arab Rep.","EGY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","51.6289776088344","43.60041558495","41.7545541706616","37.3455833380628","38.6698138159838","","40.5023106380575","50.1034582035311","41.6052951327216","42.074795781736","40.317518781058","40.4734583278036","30.1105753332173","32.0917915006434","27.3026419004384","24.0290751372287","27.6211649792965","34.9439252336449","31.4845360824742","31","28.125","26.9481255448997","24.2320421210982","","","","","27.2483504882555","27.3324550898204","26.8903770863383","27.3888579387187","32.7636716852841","29.3352309344791","30.3182043551089","30.0771253118403","28.8602519476214","29.1899277952009","29.0029578655077","32.4916476841306","","","",
"Euro area","EMU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","21.6779931906282","23.5220216975323","24.5930005445974","27.198675402563","27.2671639810877","27.721560103044","28.8944795074688","29.4414599211772","30.6781985987508","30.3125509116081","31.6611033317504","31.7970233356088","32.0084981811339","33.8126618556108","35.7755624278161","36.1338630605017","34.7701979425284","34.3066966651747","34.5277069346611","37.0277229051972","38.331339875595","39.6824855976148","39.0560279747647","41.7404429157392","40.4131104542314","38.1019434039555","36.8767267672553","36.35808777198","35.5468468550543","35.7193648568461","35.6076574557666","36.0442770864023","35.5099109372527","35.4866955730864","35.0128105738774","34.3838475632392","35.1206000955282","38.5044365296886","38.6240558049827","37.2406583894881","38.1795810707008","38.0336032672952","37.7846112745092","","",
"Eritrea","ERI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.0404909706845","16.2372051488334","16.4417786853984","17.3361287471742","17.6386952768668","19.2347408480724","21.0084147133203","22.5882596246864","23.1537957620889","23.525340805677","26.3482955342524","27.0010267385876","27.6908714150945","29.7027448600307","29.6044102627172","29.6464868698805","29.1800282871805","29.4808217182068","29.4124689048708","30.2374250485067","31.7973569762054","34.7251714728454","33.8570682889222","24.7008187888195","35.142994147445","21.976492571166","21.5665960342357","20.6100794863339","20.1511798839458","19.491285552544","17.9874761106544","17.3908985005078","17.7289823779341","16.8884313417855","16.9952796401494","17.057254440432","17.6228065224461","21.4181388167565","19.7713414493118","19.6611961924977","25.4795411133869","22.3336811238936","21.5785277959199","","",
"Estonia","EST","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08535017802961","2.26379441695367","1.89384383820559","1.97954193216203","2.07810590154624","1.87412799420193","1.76984468726215","1.76085395167228","1.74675165862793","1.76289879628759","1.71476366625326","1.70053439325827","1.68063906391593","1.96487283474329","2.34314910258488","2.20599292026627","2.0084991989691","1.9710637220981","1.98984114212568","","","",
"Ethiopia","ETH","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0852482366578","13.2751074781198","11.3943757773315","10.4670582782577","12.4393455551484","11.8653475935153","11.0954864771932","12.3955205043027","16.0038959038617","18.1591726508534","","14.5127189087474","17.2455618681994","15.7633732927995","16.1670492299566","14.8516589031207","9.51582703276699","7.69319353227766","12.8780606408161","12.1531167118786","12.5031975516212","10.583931315438","","","","","",
"European Union","EUU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","23.4541084853286","24.4176475598895","26.0632823295185","28.6362984495754","28.7272893150914","28.915464699526","29.9103028849058","30.3474863642535","31.6454388335795","32.1041466184102","33.1080944201719","33.0950053533449","33.2048405124585","34.5907051438402","35.7756790342462","35.6936091844615","34.2411031570179","33.6993610233679","34.3580857020276","36.7366030260145","38.3796666141835","39.3876373421211","38.7185725987224","40.5377025940445","39.2444370079121","37.2237856946985","36.1565611091363","35.7021104376131","35.035625844922","35.3404984064635","35.4553677349676","36.055241601291","35.6215673416941","35.7685220018995","35.2219050683323","34.7522775496573","35.8015267998403","38.9789768514364","39.0943495013339","37.7974853353018","38.6063796287594","38.2133787680466","37.8836779658204","","",
"Fragile and conflict affected situations","FCS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.6427731143144","19.8575406442366","21.0734921326772","24.6914244976204","25.3649506693408","26.1635138237315","26.1485413145252","25.9746346576792","25.3560201822608","25.8052394755668","27.0343115621144","28.0608832987698","26.9846395751193","27.7936427913182","28.2284428311285","28.7069590353044","27.5914622668885","26.8682996766528","28.139553207744","34.4084933612008","39.0941984865215","41.883595247483","40.4223212293227","49.3475790413572","45.7338820301783","41.2730950531886","38.3886295293316","37.3565074887924","34.7810452000206","34.1283743085221","35.2433423922206","35.7909598928541","35.4991576064666","35.6165633535499","35.2283128830802","33.6004158984693","34.3501401572446","39.3478392964663","39.5884553714591","39.0198558432257","40.1075112741688","41.1713501657339","41.7054595742194","","",
"Fiji","FJI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9565656565657","23.5788442703232","24.2101376883986","27.5875470949831","26.9832360425086","26.7635064419503","26.9625167336011","","","","","","","","24.9212464325533","24.4954539124989","26.3034002821576","","","","23.7228226313754","23.7634932368816","23.7270684991417","24.4008224360275","","","",
"France","FRA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.889300233696","29.2388381631751","30.993271767603","33.4609616096648","33.6667934384309","34.0330231563204","34.9913726891348","35.3881102527419","36.3487223449444","38.7444133295148","39.7981462020201","40.5259712558825","40.9174186543323","41.1958274424894","40.6093788076383","40.4277027347444","39.5453942167724","38.6061288270908","38.7621909981455","39.9912015919311","41.3198641510671","43.5070244525349","43.6627853423138","47.1910435138253","47.2306668255292","47.4445246314837","45.6914215440956","45.4646236682079","44.2375421042037","44.5940131902224","45.5488825843229","45.8215175169991","45.2327825060207","45.3849692264802","44.9554575784277","44.4869469128886","45.0397935716612","48.346575610219","49.6302476731077","47.9685774278827","48.5776118880901","48.5652114921314","49.014223136464","","",
"Faroe Islands","FRO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3411252753123","16.8223417530627","16.9369607693804","15.7325896144704","17.5196688387258","18.2819669991917","18.1685457349279","","",
"Gabon","GAB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.5118582302289","28.8380792426903","33.2535749520883","36.489009279426","36.4449594438007","34.5281667727562","34.4890187996323","33.9799221391943","35.5598793897086","37.4844380028615","37.6715488409641","36.8816195615493","36.8195626985179","35.9327582091588","34.9778582587354","33.1374118627526","30.9724412757416","29.6546233795577","32.583043271347","34.7840781769414","37.6406266271925","37.368983262073","37.079774985373","35.8257853381239","34.7191174823608","33.5210442507096","32.8502878687107","32.7754956154739","33.0175979749515","33.7200990562881","34.7490986243148","36.0535522987261","36.6328856272713","38.0293115334512","37.2412485470349","37.2899424517764","40.3932998007994","43.2044563229413","43.4785069563907","42.1731231967101","42.8742170354928","40.6619938455808","39.7283920811202","","",
"Georgia","GEO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3789522013603","14.3565363567734","14.4160140959405","11.5570647696533","10.8121097607145","11.2620315433449","10.6911499137422","14.5781441149197","17.3195785801551","20.3054097219932","22.8907298710985","29.120540031652","30.9424777487207","26.3530058140087","24.3464642722076","25.3809303514444","24.3808009044675","25.6582384456205","25.7417963406765","",
"Ghana","GHA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7116417612495","20.0290266464737","22.0203756781146","23.4793110246594","22.7457889920708","15.6209694929688","17.8651441453915","20.5460947523142","18.0279523909661","20.1575042881243","21.1409260461554","","","","","",
"Gibraltar","GIB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1600695336857","","","","","","","","","","","10.8415439953676","11.0990617789338","11.6498473015768","12.0390221039207","13.5674716718547","13.6845540851418","13.007636449349","17.0332905906156","17.1500563505721","","","","","","","",
"Guinea-Bissau","GNB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3485128517599","4.05069726089926","4.74158456431084","","","","","","","",
"Greece","GRC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.0942847416493","15.8096927944384","18.1995351264065","17.9048185725493","19.3635398503985","20.3091167169201","20.1528654750819","19.9763843287077","21.3979220390086","24.177432435252","33.6967352089635","27.3790118934817","31.2459933321837","31.5790577462698","31.3980404717653","34.3387546989034","34.1257651498907","38.2718822527603","42.2902887619839","","","","","44.7672338731719","44.16972306395","42.814109105161","43.1972669744609","42.30401227478","43.3438446723123","42.8703297530033","42.4291421228844","42.4370704853263","43.8467020512412","43.3718115491169","42.8473919339024","44.4995299626488","47.7056134533713","51.6957177382069","50.85442818861","54.3267212542308","55.1254423393508","59.8419269192799","48.4937155918325","","",
"Grenada","GRD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6523365632283","22.7272056327217","23.0279709930442","22.7490096208263","21.4235924932976","","","","21.3268417522976","16.4088562813515","18.3888506064585","19.4186110353506","17.9038103532152","19.8316020039809","16.0372853302035","16.8345705196182","16.89453125","18.5470852017937","20.0052735937256","19.6229803401755","20.0156833914635","21.2114580953546","","","","",
"Greenland","GRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1312650775244","8.15938753149953","9.622357563089","8.62665141257821","7.94299555788372","7.56205034876119","7.9963502842445","8.26734995663712","9.4132571101958","10.5182043769625","10.9399955148495","13.1859534834032","12.7740440780824","14.346109179704","12.6700911950231","12.8343700953954","13.0116637326669","12.4573223450017","11.6822690366838","12.4183951462137","12.6520335523125","12.5370554108765","12.9637204910218","12.8262646137565","","","",
"Guam","GUM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","19.147785916331","19.8923088036592","20.7427741166501","22.6957319783025","23.0381309675634","23.1304271107422","23.5263303670911","23.7671753036281","24.8363028800636","24.8154380227741","25.8554138274025","26.1049163539929","25.5571738322625","26.0926350083678","26.9984518982654","26.5900894276849","25.6865529649968","25.357883001124","25.78572372447","29.559544419678","29.5575897711826","29.7757653604712","29.2235397998688","30.3451796767266","29.48207372992","27.9780667967914","27.3233270902989","26.6804073047435","26.388379267198","27.2373040881434","27.488623373565","28.0071815854361","27.5885036840742","26.3086723128433","25.9655217351837","25.6729581615809","26.9813081115221","29.8571742344889","29.9660040772459","29.2075308346832","29.1551664170489","28.6220814193208","29.6929137065937","","",
"Hong Kong SAR, China","HKG","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9723575491717","21.2440194857994","19.2612624920175","19.6523673958042","16.3492757733889","15.9365772404886","18.5238885524751","18.8131958793307","","","","","","","",
"Honduras","HND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","13.169365701704","11.1342471854382","10.6524891251812","11.8994661921708","12.5556384479094","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9025765695873","19.5412906521369","19.8815874401488","19.9082108508493","22.4238553187263","22.0470007838672","23.6076191388379","22.7480069231437","22.5041523742209","23.4992682867094","23.8938403917359","24.5391213120958","22.4205190841316","",
"Heavily indebted poor countries (HIPC)","HPC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9297377892703","","","","","","",
"Croatia","HRV","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6792796944458","35.3272454591781","35.0606832083513","36.6594408870545","38.4154813073118","38.6832220021042","36.9587210952399","35.6594596108715","34.7337891415999","34.6555164182663","34.1728999115441","33.5389245874097","33.8416809691218","34.1360712672536","36.4248868321648","37.3685602697078","36.8107332132593","36.5950321887081","38.3558833643155","38.9490081701308","","",
"Haiti","HTI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.9029546300532","51.6061973396715","50.5744791685307","51.2826885822855","51.4717004217575","47.145947196877","44.9468282483314","45.3653567898612","43.9915396853289","41.4466850694564","41.0953218401968","43.1406664930888","43.0319507721933","42.0617704934876","42.282838859067","43.4254521028466","42.9139824994777","44.7148863166738","45.5621374453121","44.4583639458168","45.8024509237429","44.4693707210735","46.7561384176218","45.2585648682839","","",
"IBRD only","IBD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4120676553372","13.8872699189274","13.8167491353684","13.6917265768419","14.0228680603671","15.1033696432514","14.7771131639603","14.4395667845433","14.6060538087213","14.5340764512942","","","","",
"IDA blend","IDB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5065743998988","14.284473585598","14.2636336599","13.6820424393861","14.1895124797092","15.033552664074","14.6658558674561","13.7843571911028","13.5185475917977","13.9728878434995","13.6825704850145","","","",
"Indonesia","IDN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","10.4294478527607","11.3128202090799","13.2330967500934","13.2726913189638","12.9180756075957","12.2720362743087","12.402180603183","13.2675938473836","13.5436355914861","13.7560849205027","13.5596972125985","13.3789974164695","12.5840275320832","13.6495891082001","14.6529505323957","11.8902167895533","11.2346662463196","11.5788107404565","12.7210409964969","11.2376247635746","11.7102020320565","10.7096295744034","9.98483308675694","9.71102967897554","10.3628082794241","12.9196267669805","13.429665670627","16.3291659768484","","","15.7134455872859","16.2579281450591","16.8539360047414","","","","18.4485650887534","15.3672983977382","14.0120971721833","15.0246573999141","15.6134649232689","15.3750198771566","15.9112187389517","","",
"IDA only","IDX","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4171245995855","13.2784397967957","","","","","","","","","","","",
"Isle of Man","IMN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","8.58240288596624","9.93808851570827","10.4461723558388","10.324260630033","11.0757099083639","12.1022120570499","11.5007895415983","11.1799714508386","11.7537481186938","11.8696356861163","12.9164448498158","14.1311284635103","15.0742815614517","15.4954757903657","15.2520286892165","15.6962692112933","15.2173513979037","15.0746169726364","14.8559481796897","14.8840868830135","14.351622541943","14.0002049458523","13.8380338619701","14.3458992177288","14.1593191884578","14.5488950545731","15.1448090841007","15.277701484294","15.7762806273234","15.3091187241726","14.8726621122943","14.9223657586539","15.0477357712378","15.4568416070066","17.4015877161602","17.0808899916311","16.6949719363352","14.4903196488592","16.1548022945997","16.5807597769957","","","",
"Not classified","INX","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","28.630785077681","28.6247539405971","31.4992338165543","34.7896269166796","35.281925762284","34.0682394148367","35.3217175065485","36.8871070840048","40.2501183727594","42.1305229462397","45.5328446945741","46.4545638003138","44.9811121280695","45.8193284755558","44.990179953503","44.6700516923732","41.0355019017366","35.1349257204797","35.7067231294305","37.0881783478006","37.5450468244491","37.5925675797762","37.0790410558274","37.1708863140781","35.3185723831511","33.0747457752663","31.1074951564687","30.4977570847291","27.6654698156288","28.9672326709932","29.4434348884174","29.6980248033874","29.7076346746814","30.4198668598082","30.6316305361224","31.9043927442011","36.9825822348339","43.9727155228167","62.4087416411412","43.1509216598083","39.0103415146198","37.6792042216385","35.2277247698662","","",
"Iran, Islamic Rep.","IRN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.7638312854508","18.4728383512717","33.0731657481295","34.0711595443001","29.4211989681944","27.9625695533817","29.2778357173638","25.8964649352871","27.3557226154664","27.178824012228","22.9997780581211","20.3190460010621","18.5462140352303","18.3419202943399","17.442628291236","16.8161834676355","18.34926261761","14.9958626046576","14.6672996347529","13.2043173454554","13.8920557320226","14.8313722607883","15.5383560174573","14.8771226255178","15.610484137119","15.9213202113998","18.1678411980545","16.5807733959757","15.5906257153813","17.5463352504193","17.4859051555405","17.1755316332962","17.2282276829607","20.0038033779823","21.3309127580896","17.4443626039389","18.9470026290679","20.494731570572","","","","","","","",
"Iraq","IRQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6736032995876","","",
"Iceland","ISL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","22.6869059744863","23.5083024059975","26.6243855268661","26.1648999701746","22.3310454366817","22.3220057735945","23.3911930956318","24.4426201727735","22.6711712099225","23.1736421200509","24.1327435833285","25.6226990278272","23.0113067107084","24.9507691868253","27.6649587932852","26.5113959163361","29.5654133356802","31.0935028735605","29.1838160514281","30.4140336323542","30.8439967425063","30.0761898944225","29.8156716961599","29.9954972262278","29.6130319840744","27.1125032027598","29.4286653830344","30.0615029195306","29.6763950076038","29.9680940951486","30.9630412433644","32.3140726557448","30.7810548212502","29.9145402593212","28.729741497777","28.4549105393567","42.5555926153285","35.9052635460175","37.692559812389","34.7394000908734","34.3575824041056","32.256879757279","33.1460996638421","31.1118689437241","",
"Israel","ISR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","46.6900116725029","64.4861741642592","62.5614442756278","66.5225345085648","72.816270391084","74.3571924947881","66.9614655716993","75.5225893459204","72.0352650252661","74.3735574094468","73.4857606665034","88.4149563663502","88.6079133816624","69.2864924620284","60.035077053079","56.9893251534467","49.4460015791766","49.3762781717972","49.8032721944094","36.3227169653904","47.1657871383462","45.2539460101788","44.4591231815322","40.7456251079605","41.7486285769738","41.0113184243296","40.718907032322","40.029141180156","44.2132413752414","46.0481101166728","46.7643531916144","46.1220498018885","43.4410149927328","42.5462354328791","41.1774386367819","39.161587824124","38.7798720944419","38.84948429486","38.2548460077435","37.7631389028987","38.3309202985374","37.871092688132","37.4292780100431","36.8099582496057","",
"Italy","ITA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","26.7081686751283","26.6690421201569","31.13287242673","30.1091724502048","30.2614315682794","33.9999214729217","35.848998766465","38.6984826943837","","","","","","46.299467228804","47.146354832048","42.5603919950092","43.4539419873408","43.3860806061447","44.2258115783508","47.2354133176055","48.2887103043289","46.0289565589469","47.4571447944199","46.612562161268","44.5668157646956","40.9219914033585","39.9057473037606","38.7231533073209","39.6786429890117","38.8339454743979","38.7922115589302","38.0829331243203","38.4791033189823","38.9061889126488","38.4482437629003","39.4316497827206","43.1976210521805","41.7586747776539","41.1284422893809","42.4590389615545","42.6525240091789","42.7061080992119","","",
"Jamaica","JAM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","25.161514580892","30.1438966823875","30.4369911802116","","","","","","39.1094200207427","32.6654919627182","37.1388421699342","","","","","","","22.2456964618452","30.4151444639778","29.4079582334645","33.2740443573431","39.394103030394","33.5782915289885","30.7863292373665","31.7539699066689","31.5131020140247","31.6169680204923","33.6483868184479","34.3443145152626","34.2957082585869","30.7627278387379","32.4728177719753","34.2506819988438","35.6392364453","41.2160164305742","35.7779788451312","34.784214162878","33.1176368946716","30.8254221583707","29.1157208285038","","",
"Jordan","JOR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.690749847899","28.9567275185936","24.6839792873372","25.8963831617412","24.9222829241601","26.1405296650533","28.8043660703447","28.4256215931459","28.522649665059","26.7786777057368","27.1283986373766","26.9951264698168","28.3429665607908","29.4727667793831","32.149497388385","35.6489674476795","32.7537177335605","33.8839082372064","31.4190387395343","30.0963704159278","25.298982475202","28.0297688281743","29.5254363154426","26.9122079670114","28.2708921580513","","",
"Japan","JPN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","11.1956547415671","11.326738452898","12.6852226789575","13.2986565460688","13.9573848416716","14.60345971125","15.6167143281985","16.3393134530387","16.8279779813253","16.9851830203157","16.9606611491652","17.0406233480693","16.4241372342569","15.8977530489117","15.620966422064","15.3013554776028","14.8431346038727","15.2032774258846","14.2129745432023","","","","","","","","","","","","","","","16.0053422980216","15.7208493606507","14.800520570975","16.162668968832","19.1288255454286","18.0601143332113","19.6086888572363","19.1248974137429","19.2822047587927","","","",
"Kazakhstan","KAZ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7424217732639","16.6472091519841","14.1823058600377","13.721583116838","13.5682160853528","12.6910979763059","13.887221837463","14.0707427767027","","","","","","16.4678319854926","15.2070759191101","15.7960435478034","14.6089815385558","15.308914994467","15.487142712709","",
"Kenya","KEN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4889116060225","20.3847764412945","16.7725137831695","19.5765545354469","25.8497170794398","17.2385675539754","17.7159154785133","","","16.7729109607132","18.4682579558743","18.9847898499381","18.9064988663895","20.8590181185549","18.1880790392823","17.2071765375284","16.6037825295733","18.154088815819","17.2425174522029","18.0427018222895","18.3074516294438","19.5580920250809","","","","",
"Kyrgyz Republic","KGZ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5668902639191","20.8459227412786","20.877151246346","20.267747956491","17.7332518382101","15.8025217539425","15.7591769723334","","","","","15.8141080719613","18.0879279931951","16.7557793713453","18.8119692142395","21.1429459548131","21.7435884794211","22.918517428181","21.375769924018","21.0016833294235","","",
"Cambodia","KHM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3805875869695","9.29103454791008","8.18001328186053","7.59087660983633","8.58695261387881","8.20115340883046","8.56011655100108","10.9657037795093","10.6327675468946","11.0514137027303","10.5854379828577","11.6912089972697","12.3968733088444","","",
"Kiribati","KIR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5825333514228","68.4285840532557","66.3368390021764","65.7585218243924","","",
"St. Kitts and Nevis","KNA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2842700983252","18.0260909799664","17.7408804771538","18.2948211993855","19.5454795340896","","","","","","26.0435972111905","24.717792454761","21.0556321851843","21.801234052041","21.2920275212448","22.304746710139","20.7499892424075","20.8163659222005","21.593503108471","24.0568814019571","24.8564399042522","24.3478555768593","24.6547747277274","23.0849538954227","22.4679079009617","","",
"Korea, Rep.","KOR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","14.8000537369576","10.7927955930857","11.8253670463211","13.2227659960123","13.8907193125807","13.0108089797678","13.0232026952434","14.0651018364336","14.4785019861504","14.234704096883","15.2752459587701","13.7346206425154","13.3611136619156","13.5660868881105","12.9178676330598","12.4020409461397","12.0554795330529","13.0120014535606","13.1949189167196","13.1139361421886","13.3969536354758","13.1423286090707","13.3291402780495","13.2199304533836","13.3984129479125","13.2669022326251","15.5523939813149","15.1877730519026","15.7895120236719","16.7782454144705","15.9015875157444","17.8654366411095","17.8039440518857","18.5488802804705","19.3113515530075","18.8226670339776","19.1418742477312","20.2012770798513","18.4254217945354","18.9013368540558","25.7539148601851","25.2325832102436","24.8402980437727","","",
"Kosovo","KSV","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
